,Unnamed: 0,Plane,VG,VD,Location,Criteria,Height,Width,inpPotPath,inpChargePath,cmpPotPath,cmpChargePath,tarPotPath,tarChargePath,Pot Mean,Pot STD,Charge Mean,Charge STD
9500,9500,XY,0.14375,0.8,7,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.8_7_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.8_7_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.8_7_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.8_7_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.8_7_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.8_7_charge_4.txt,0.0067456150978048,0.3067638151284153,14.442417849239984,3.0830271764508166
6391,6391,XY,0.33125,0.70625,0,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_0_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_0_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_0_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_0_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_0_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_0_charge_4.txt,-0.0393993464148204,0.233139554569413,11.36095911946614,1.8642328371211607
7935,7935,XY,0.14375,0.14375,0,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.14375_0_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.14375_0_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.14375_0_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.14375_0_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.14375_0_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.14375_0_charge_4.txt,0.1616259998507929,0.178309008870394,10.26117557863215,2.7554566225824364
15488,15488,XY,0.8,0.2375,4,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_4_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_4_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_4_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_4_charge_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_4_pot_9.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_4_charge_9.txt,-0.3003806955970054,0.0666886663608902,16.42856489422221,1.2596531571124578
14015,14015,XY,0.6125,0.8,4,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_4_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_4_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_4_pot_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_4_charge_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_4_pot_6.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_4_charge_6.txt,-0.2858220008882121,0.2218071478535352,15.83450921120167,1.4476228443838923
7677,7677,XY,0.05,0.70625,17,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.70625_17_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.70625_17_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.70625_17_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.70625_17_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.70625_17_pot_5.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.70625_17_charge_5.txt,-0.0051481908185509,0.2905326980957392,15.05653815717835,2.9724029025293577
7073,7073,XY,0.51875,0.8,0,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.8_0_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.8_0_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.8_0_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.8_0_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.8_0_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.8_0_charge_4.txt,-0.2015442860043142,0.211194745019353,12.560935692050156,1.3541861251798646
6030,6030,XY,0.14375,0.33125,15,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_15_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_15_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_15_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_15_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_15_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_15_charge_4.txt,0.0544938578109377,0.2209029729128107,15.547065059244904,3.120699140955532
2520,2520,XY,0.6125,0.2375,1,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_1_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_1_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_1_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_1_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_1_pot_5.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_1_charge_5.txt,-0.2219755650298185,0.0626312787022795,13.98855002693951,1.197348901806919
10772,10772,XY,0.33125,0.425,13,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.425_13_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.425_13_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.425_13_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.425_13_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.425_13_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.425_13_charge_4.txt,-0.0829590301738167,0.1904269783000984,17.153266915035953,2.30109470204717
12333,12333,XY,0.05,0.14375,0,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.14375_0_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.14375_0_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.14375_0_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.14375_0_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.14375_0_pot_5.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.14375_0_charge_5.txt,0.1465347758066235,0.1659049499817863,10.415040406950174,2.5837864212494828
1520,1520,XY,0.8,0.425,15,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.425_15_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.425_15_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.425_15_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.425_15_charge_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.425_15_pot_8.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.425_15_charge_8.txt,-0.2854455597005456,0.1402954516813068,18.85307618167156,1.655281586077315
3523,3523,XY,0.33125,0.33125,8,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.33125_8_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.33125_8_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.33125_8_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.33125_8_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.33125_8_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.33125_8_charge_4.txt,-0.0679330966932242,0.1680410786531872,16.828605866910937,2.2944214950748343
8183,8183,XY,0.33125,0.51875,11,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.51875_11_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.51875_11_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.51875_11_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.51875_11_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.51875_11_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.51875_11_charge_4.txt,-0.0974285334300215,0.2146922173830993,17.060376841983977,2.3059068059414525
4993,4993,XY,0.70625,0.70625,25,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_25_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_25_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_25_pot_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_25_charge_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_25_pot_7.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_25_charge_7.txt,-0.343645918665144,0.1565530347107057,13.189780917613676,1.1327620258882694
4243,4243,XY,0.6125,0.70625,6,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.70625_6_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.70625_6_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.70625_6_pot_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.70625_6_charge_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.70625_6_pot_6.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.70625_6_charge_6.txt,-0.2756457523283847,0.2168152974242441,17.482051625972,1.7455759455057624
4726,4726,XY,0.33125,0.05,9,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.05_9_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.05_9_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.05_9_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.05_9_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.05_9_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.05_9_charge_4.txt,-0.0183092073441822,0.0994102928926161,17.29697496174997,2.223339510590654
1103,1103,XY,0.6125,0.2375,8,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_8_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_8_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_8_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_8_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_8_pot_5.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.2375_8_charge_5.txt,-0.192183750767669,0.0921731505793979,18.304219978788765,1.7535837583757037
16238,16238,XY,0.425,0.2375,11,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.2375_11_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.2375_11_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.2375_11_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.2375_11_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.2375_11_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.2375_11_charge_4.txt,-0.1054480145197309,0.116510700375075,17.916291439502594,2.005194442589132
14407,14407,XY,0.70625,0.70625,2,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_2_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_2_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_2_pot_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_2_charge_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_2_pot_7.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.70625_2_charge_7.txt,-0.334333383073214,0.1681491593390597,14.74609513204002,1.2158748619247866
6632,6632,XY,0.51875,0.2375,6,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.2375_6_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.2375_6_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.2375_6_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.2375_6_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.2375_6_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.2375_6_charge_4.txt,-0.157686790889481,0.1025083586554808,17.35629481285134,1.802738240249435
8957,8957,XY,0.8,0.14375,25,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.14375_25_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.14375_25_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.14375_25_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.14375_25_charge_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.14375_25_pot_9.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.14375_25_charge_9.txt,-0.3618223991879202,0.0523136724827353,13.64710470645051,0.9859594653564888
4466,4466,XY,0.2375,0.14375,10,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.14375_10_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.14375_10_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.14375_10_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.14375_10_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.14375_10_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.14375_10_charge_4.txt,0.0231807779240071,0.1494635391852256,16.512484461616133,2.663347054424124
12341,12341,XY,0.33125,0.14375,22,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.14375_22_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.14375_22_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.14375_22_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.14375_22_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.14375_22_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.14375_22_charge_4.txt,-0.0160795387035909,0.1168553503981115,14.035054022758374,1.93181648901312
14486,14486,XY,0.2375,0.70625,3,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_3_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_3_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_3_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_3_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_3_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_3_charge_4.txt,-0.0095734854559066,0.2536524695522578,12.754368170289796,2.390899087478565
14071,14071,XY,0.6125,0.8,12,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_12_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_12_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_12_pot_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_12_charge_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_12_pot_6.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.8_12_charge_6.txt,-0.2789317439411242,0.2546424887272084,18.476844404716665,1.8034239480823773
10537,10537,XY,0.2375,0.6125,9,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.6125_9_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.6125_9_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.6125_9_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.6125_9_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.6125_9_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.6125_9_charge_4.txt,-0.046886964992945,0.2579953661546387,15.974524854156378,2.6909967682196534
10956,10956,XY,0.8,0.8,15,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.8_15_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.8_15_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.8_15_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.8_15_charge_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.8_15_pot_8.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.8_15_charge_8.txt,-0.3515520550691536,0.2438554983664299,18.75797325671502,1.6821348985275797
10556,10556,XY,0.8,0.2375,21,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_21_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_21_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_21_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_21_charge_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_21_pot_9.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.8_0.2375_21_charge_9.txt,-0.3003806909021698,0.0666886633723905,16.428564894581854,1.259653157951514
4822,4822,XY,0.14375,0.33125,21,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_21_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_21_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_21_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_21_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_21_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.33125_21_charge_4.txt,0.0846071817288415,0.2118316807533249,12.971951928616198,2.90916487113237
6101,6101,XY,0.14375,0.6125,10,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.6125_10_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.6125_10_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.6125_10_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.6125_10_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.6125_10_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.14375_0.6125_10_charge_4.txt,0.0168202818207194,0.2802518478539748,15.246193977155356,3.1167519304574216
11637,11637,XY,0.70625,0.2375,2,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.2375_2_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.2375_2_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.2375_2_pot_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.2375_2_charge_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.2375_2_pot_6.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.70625_0.2375_2_charge_6.txt,-0.2776208431671108,0.055253731316024,14.91934704264144,1.1663779154865284
4329,4329,XY,0.51875,0.70625,10,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.70625_10_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.70625_10_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.70625_10_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.70625_10_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.70625_10_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.51875_0.70625_10_charge_4.txt,-0.2285027644207587,0.2344315699707571,18.079846232043334,1.8943233702894748
12653,12653,XY,0.05,0.8,13,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.8_13_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.8_13_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.8_13_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.8_13_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.8_13_pot_5.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.05_0.8_13_charge_5.txt,-0.0207205636401344,0.3095249746015029,15.320182150315809,2.964681415511669
16047,16047,XY,0.2375,0.70625,14,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_14_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_14_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_14_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_14_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_14_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.2375_0.70625_14_charge_4.txt,-0.0604860906949905,0.2790505000455555,16.079190864882264,2.6878332508473464
14876,14876,XY,0.6125,0.33125,13,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.33125_13_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.33125_13_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.33125_13_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.33125_13_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.33125_13_pot_5.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.33125_13_charge_5.txt,-0.1991803601192742,0.121139238049726,18.63249628624752,1.7656951458250774
689,689,XY,0.425,0.33125,16,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.33125_16_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.33125_16_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.33125_16_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.33125_16_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.33125_16_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.425_0.33125_16_charge_4.txt,-0.1242406801040477,0.1445127196550899,17.678240448854414,2.016558383606087
927,927,XY,0.6125,0.425,18,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.425_18_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.425_18_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.425_18_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.425_18_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.425_18_pot_5.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.425_18_charge_5.txt,-0.2304296932242101,0.1450093908397476,17.975265374792464,1.7617490969057925
6736,6736,XY,0.6125,0.6125,10,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.6125_10_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.6125_10_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.6125_10_pot_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.6125_10_charge_3.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.6125_10_pot_6.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.6125_0.6125_10_charge_6.txt,-0.2527041355157974,0.2023714676358511,18.433731553142596,1.790332762298206
7375,7375,XY,0.33125,0.70625,4,abs_pot,3,12,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_4_pot_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_4_charge_1.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_4_pot_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_4_charge_2.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_4_pot_4.txt,cond_data/abs_pot/3x12/ml_test/NEGFXY_0.33125_0.70625_4_charge_4.txt,-0.0961305397421012,0.2413470240435663,14.307636825926895,2.0296834574522555
